cand,fset,h,how,filt,gate,univ,topk,topk_t,ann,bench,excess,ir,sharpe,maxdd,cost,cash,hold,yr_pos,y2020,y2021,y2022,y2023,y2024
surv10,surv10,42,equal,above50dma,always,500,0.0013767004995814203,0.36640012748437945,0.262655605713785,0.29716493118767007,-0.03450932547388508,-0.21838938147084574,1.1620055677632302,-0.36400167700629016,0.0444253831687708,0.020425531914893724,30.0,0.4,-0.04577701036556858,-0.11083759325110665,0.017645095009745537,-0.06355805833665895,0.04652973839510022
surv10,surv10,42,equal,above50dma,ma200,500,0.0013767004995814203,0.36640012748437945,0.21739422999614466,0.29716493118767007,-0.0797707011915254,-0.4964568934542147,1.0638201501563112,-0.3060354596980889,0.04281264538310716,0.10127659574468088,30.0,0.2,-0.1328108769584937,-0.1108375932511062,-0.09633073536873238,-0.04731980501160593,0.04652973839510022
surv10,surv10,42,equal,above50dma,vol_calm,500,0.0013767004995814203,0.36640012748437945,0.24318922905440088,0.29716493118767007,-0.05397570213326919,-0.3334018319515024,1.0988299831904502,-0.3630681644708733,0.04326898030411941,0.07744680851063838,30.0,0.2,-0.0938052035237803,-0.09468123364176839,0.03930327474593298,-0.06373281817139742,-0.019296123709096946
surv10,surv10,42,equal,above50dma,always,750,0.0013767004995814203,0.36640012748437945,0.2352897765698938,0.29716493118767007,-0.06187515461777626,-0.3953697163534327,1.0481039324438872,-0.36400167700629016,0.04775391485061279,0.020851063829787343,30.0,0.2,-0.04577701036556858,-0.12194168473714273,0.008652154206073348,-0.04573518543477961,-0.04823389224699637
surv10,surv10,42,equal,above50dma,ma200,750,0.0013767004995814203,0.36640012748437945,0.177392013432351,0.29716493118767007,-0.11977291775531906,-0.7474201602383774,0.8826706774001513,-0.3060354596980889,0.045588518176796676,0.10510638297872342,30.0,0.0,-0.1328108769584937,-0.1219416847371424,-0.10978500547836234,-0.07448652082142226,-0.04823389224699692
surv10,surv10,42,equal,above50dma,vol_calm,750,0.0013767004995814203,0.36640012748437945,0.2431281587449201,0.29716493118767007,-0.05403677244274996,-0.33185328116226626,1.0956588041864386,-0.3630681644708733,0.04548206975895902,0.08893617021276604,30.0,0.2,-0.0938052035237803,-0.10587888112211041,0.04749596397029299,-0.04178918303601653,-0.0369177001418477
surv10,surv10,42,equal,trend_abs,always,500,0.0013767004995814203,0.36640012748437945,0.26673683229796685,0.29716493118767007,-0.030428098889703215,-0.19012896245035274,1.1730764840900676,-0.36400167700629016,0.044383914736693425,0.021276595744680958,30.0,0.4,-0.04577701036556858,-0.11083759325110665,0.03388843619662296,-0.06355805833665806,0.04652973839510022
surv10,surv10,42,equal,trend_abs,ma200,500,0.0013767004995814203,0.36640012748437945,0.2212418063373045,0.29716493118767007,-0.07592312485036556,-0.4677454346035219,1.074008093724725,-0.3060354596980889,0.04277117695102978,0.10212765957446812,30.0,0.2,-0.1328108769584937,-0.1108375932511062,-0.08219450727804889,-0.04731980501160693,0.04652973839509955
surv10,surv10,42,equal,trend_abs,vol_calm,500,0.0013767004995814203,0.36640012748437945,0.24823457662791948,0.29716493118767007,-0.04893035455975059,-0.2996787956541773,1.114008889348596,-0.3630681644708733,0.04324025695225906,0.07829787234042562,30.0,0.2,-0.0938052035237803,-0.09468123364176839,0.060019952577728075,-0.06373281817139698,-0.01929612370909739
surv10,surv10,42,equal,trend_abs,always,750,0.0013767004995814203,0.36640012748437945,0.23928996276614622,0.29716493118767007,-0.05787496842152384,-0.3656769270226903,1.059620422899184,-0.36400167700629016,0.04771244641853542,0.021702127659574574,30.0,0.2,-0.04577701036556858,-0.12194168473714273,0.024782408146804213,-0.0457351854347795,-0.048233892246996035
surv10,surv10,42,equal,trend_abs,ma200,750,0.0013767004995814203,0.36640012748437945,0.18110346956636558,0.29716493118767007,-0.11606146162130448,-0.7158156348246326,0.893763296792114,-0.3060354596980889,0.0455470497447193,0.10595744680851066,30.0,0.0,-0.1328108769584937,-0.1219416847371424,-0.0958844119237594,-0.07448652082142282,-0.04823389224699759
surv10,surv10,42,equal,trend_abs,vol_calm,750,0.0013767004995814203,0.36640012748437945,0.24714627059892957,0.29716493118767007,-0.05001866058874049,-0.30403107116995304,1.1068812638309964,-0.3630681644708733,0.04544060132688166,0.08978723404255327,30.0,0.2,-0.0938052035237803,-0.10587888112211041,0.06419839713391484,-0.04178918303601631,-0.03691770014184792
surv10,surv10,42,ridge,none,always,500,-0.009021811666015723,-2.1211282131938867,0.22174334770695303,0.29716493118767007,-0.07542158348071704,-0.5140394021766813,0.9880607036974822,-0.263186638059669,0.024391262759522435,1.1102230246251565e-16,60.0,0.2,0.060536532700962375,-0.027304547609774854,-0.07335910782628952,-0.21336966106434818,-0.05981276588986795
surv10,surv10,42,ridge,none,ma200,500,-0.009021811666015723,-2.1211282131938867,0.14300036536601102,0.29716493118767007,-0.15416456582165905,-0.9818583358929108,0.7027888263752201,-0.271054943085451,0.02215645082193425,0.08595744680851068,55.0,0.0,-0.17272178902565827,-0.06569844905702182,-0.11699558803907895,-0.2069940948335065,-0.05981276588986728
surv10,surv10,42,ridge,none,vol_calm,500,-0.009021811666015723,-2.1211282131938867,0.1430134092073574,0.29716493118767007,-0.15415152198031268,-0.9802627466175684,0.676689169564398,-0.337055814543195,0.023011059823185274,0.034042553191489466,60.0,0.0,-0.16259311337581572,-0.08646106410545717,-0.12353787847809128,-0.2099332254484888,-0.02544185524580589
surv10,surv10,42,ridge,none,always,750,-0.009021811666015723,-2.1211282131938867,0.24086757712561102,0.29716493118767007,-0.056297354062059046,-0.3908743381616745,1.0583590635917115,-0.25785887684479136,0.024770021762250204,1.1102230246251565e-16,50.0,0.4,0.060536532700962375,-0.05824619752519422,0.02176968261974377,-0.19464952083686105,-0.07457146207800647
surv10,surv10,42,ridge,none,ma200,750,-0.009021811666015723,-2.1211282131938867,0.14765966885741455,0.29716493118767007,-0.14950526233025552,-0.9465314230772004,0.7314334890268535,-0.2811993609603317,0.022959811257267263,0.08851063829787237,50.0,0.0,-0.17272178902565827,-0.04585782619303691,-0.1292429566582941,-0.1881244365020862,-0.07457146207800647
surv10,surv10,42,ridge,none,vol_calm,750,-0.009021811666015723,-2.1211282131938867,0.1245582135545118,0.29716493118767007,-0.17260671763315827,-1.086524188572713,0.607902479777322,-0.32639577405658526,0.023819015574944254,0.04170212765957457,50.0,0.0,-0.16259311337581572,-0.06706135158185411,-0.10767246548055476,-0.21417989614039368,-0.13110147773990743
surv10,surv10,42,ridge,above50dma,always,500,-0.009021811666015723,-2.1211282131938867,0.23718439957600257,0.29716493118767007,-0.0599805316116675,-0.30199023890677945,1.0703014012064227,-0.2936329749062717,0.02297090956179241,0.00425531914893628,60.0,0.0,-0.01211783306399039,-0.019238996014307008,-0.07621019080741731,-0.08826516469259482,-0.03461682588809056
surv10,surv10,42,ridge,above50dma,ma200,500,-0.009021811666015723,-2.1211282131938867,0.15483761869160784,0.29716493118767007,-0.14232731249606223,-0.7908371178352441,0.7871593803041983,-0.32577709378108277,0.02125657139306738,0.08680851063829789,50.0,0.0,-0.13555938928633304,-0.033414530696902034,-0.2241537475692753,-0.10140080761789283,-0.0346168258880899
surv10,surv10,42,ridge,above50dma,vol_calm,500,-0.009021811666015723,-2.1211282131938867,0.20272787603243803,0.29716493118767007,-0.09443705515523204,-0.49333432785297404,0.952904265224765,-0.3162559226818603,0.021912312920345126,0.03914893617021287,60.0,0.0,-0.12472989171113569,-0.015093099947843691,-0.10611170829911198,-0.08428220356690308,-0.028295851359052437
surv10,surv10,42,ridge,above50dma,always,750,-0.009021811666015723,-2.1211282131938867,0.2323135650946453,0.29716493118767007,-0.06485136609302478,-0.3232816851643464,1.0460346667264122,-0.31238453076101846,0.02348835241250503,0.00425531914893628,50.0,0.0,-0.01211783306399039,-0.014392999111874971,-0.10237946104107098,-0.07997602811920668,-0.03785007310817323
surv10,surv10,42,ridge,above50dma,ma200,750,-0.009021811666015723,-2.1211282131938867,0.15032670945206572,0.29716493118767007,-0.14683822173560435,-0.8144496343613847,0.7646028324040577,-0.325777093781083,0.021454083116294768,0.08680851063829789,50.0,0.0,-0.13555938928633304,-0.05529484078230951,-0.2241537475692753,-0.09323109517306782,-0.03785007310817268
surv10,surv10,42,ridge,above50dma,vol_calm,750,-0.009021811666015723,-2.1211282131938867,0.1797286104069118,0.29716493118767007,-0.11743632078075827,-0.6266559911848292,0.872120914615148,-0.3162559226818604,0.02174242693402038,0.042553191489361805,50.0,0.0,-0.12472989171113569,-0.023461267122937057,-0.1061117082991121,-0.06182969761731494,-0.12903926132244947
surv10,surv10,42,ridge,trend_abs,always,500,-0.009021811666015723,-2.1211282131938867,0.20449729095528446,0.29716493118767007,-0.0926676402323856,-0.5114608295335664,0.9543883746505436,-0.2936329749062717,0.022727774333752303,0.00425531914893628,55.0,0.0,-0.01211783306399039,-0.019238996014307008,-0.07580136860841646,-0.1954986004199576,-0.03461682588809034
surv10,surv10,42,ridge,trend_abs,ma200,500,-0.009021811666015723,-2.1211282131938867,0.15483761869160784,0.29716493118767007,-0.14232731249606223,-0.7908371178352441,0.7871593803041983,-0.32577709378108277,0.02125657139306738,0.08680851063829789,50.0,0.0,-0.13555938928633304,-0.033414530696902034,-0.2241537475692753,-0.10140080761789283,-0.0346168258880899
surv10,surv10,42,ridge,trend_abs,vol_calm,500,-0.009021811666015723,-2.1211282131938867,0.16884121378389993,0.29716493118767007,-0.12832371740377013,-0.7120304706102709,0.8270679917550435,-0.3162559226818603,0.02166916575108072,0.04085106382978733,55.0,0.0,-0.12472989171113569,-0.015093099947843691,-0.10571611898492239,-0.19893793577296637,-0.028295851359052326
surv10,surv10,42,ridge,trend_abs,always,750,-0.009021811666015723,-2.1211282131938867,0.19641407641241826,0.29716493118767007,-0.10075085477525181,-0.5479764515443855,0.9170433265726091,-0.31238453076101846,0.023544015669037632,0.00425531914893628,50.0,0.0,-0.01211783306399039,-0.014392999111874971,-0.1019822200248206,-0.19865497332313997,-0.037850073108172566
surv10,surv10,42,ridge,trend_abs,ma200,750,-0.009021811666015723,-2.1211282131938867,0.15032670945206572,0.29716493118767007,-0.14683822173560435,-0.8144496343613847,0.7646028324040577,-0.325777093781083,0.021454083116294768,0.08680851063829789,50.0,0.0,-0.13555938928633304,-0.05529484078230951,-0.2241537475692753,-0.09323109517306782,-0.03785007310817268
surv10,surv10,42,ridge,trend_abs,vol_calm,750,-0.009021811666015723,-2.1211282131938867,0.14224341148614528,0.29716493118767007,-0.1549215197015248,-0.8722697173715007,0.7268811445008478,-0.3162559226818604,0.021563699382356794,0.042553191489361805,50.0,0.0,-0.12472989171113569,-0.023461267122937057,-0.10571611898492272,-0.19337145433923142,-0.1290392613224487
surv21,surv21,10,equal,none,always,500,0.004213900350331699,2.415382327200773,0.37997929466468716,0.29716493118767007,0.0828143634770171,0.4694453076307396,1.4383447007930583,-0.3542530531554223,0.04434380750498689,1.1102230246251565e-16,30.0,0.8,0.010775377656166318,-0.06935169971008437,0.17630716119937584,0.018243794259358515,0.13404363747931458
surv21,surv21,10,equal,none,ma200,500,0.004213900350331699,2.415382327200773,0.3438723421085592,0.29716493118767007,0.04670741092088915,0.1986110184864552,1.445865442879682,-0.2725002549053379,0.04165027369370305,0.08595744680851067,30.0,0.6,-0.011262859596033792,-0.06935169971008481,0.020037838628888194,0.023504274887905963,0.13404363747931392
surv21,surv21,10,equal,none,vol_calm,500,0.004213900350331699,2.415382327200773,0.3048227152925205,0.29716493118767007,0.007657784104850407,0.024720149108456553,1.22614856580278,-0.3445294584517855,0.04238019402742022,0.057872340425532014,30.0,0.4,-0.021863035626684124,-0.14238323532986275,0.10414286494945091,-0.058963969970160734,0.11467039064957585
surv21,surv21,10,equal,none,always,750,0.004213900350331699,2.415382327200773,0.3533250463571296,0.29716493118767007,0.05616011516945951,0.31898175990783056,1.3522098429786584,-0.3542530531554223,0.046006215589519735,1.1102230246251565e-16,30.0,0.8,0.010775377656166318,-0.09895247760003523,0.17833712142681857,0.005812945569903194,0.08092805564466699
surv21,surv21,10,equal,none,ma200,750,0.004213900350331699,2.415382327200773,0.3055152448033316,0.29716493118767007,0.00835031361566152,0.0024258921900444297,1.2977153606094147,-0.2725002549053379,0.04273624586701442,0.08255319148936174,30.0,0.4,-0.011262859596033792,-0.09895247760003578,-0.01669824220172922,0.006883386590979201,0.08092805564466743
surv21,surv21,10,equal,none,vol_calm,750,0.004213900350331699,2.415382327200773,0.29860965057503863,0.29716493118767007,0.0014447193873685649,-0.009863085498148282,1.2052759752810744,-0.3445294584517855,0.04326376992509484,0.06042553191489371,30.0,0.4,-0.021863035626684124,-0.16802073531232453,0.10737474175324113,-0.017418762044500324,0.0717032708729779
surv21,surv21,10,equal,above50dma,always,500,0.004213900350331699,2.415382327200773,0.38110001590044673,0.29716493118767007,0.08393508471277666,0.5106841879824638,1.4181351133264752,-0.37174182987160975,0.04115845917853137,0.0034042553191490463,30.0,0.8,0.0621665244974261,-0.10924066666967802,0.0850307219826405,0.14178744398694199,0.11844886642530716
surv21,surv21,10,equal,above50dma,ma200,500,0.004213900350331699,2.415382327200773,0.34211911150111707,0.29716493118767007,0.044954180313447,0.2242009944608196,1.4185135575375876,-0.294880905473218,0.039134225026651454,0.08000000000000004,30.0,0.6,0.03155378228877903,-0.11313965204031107,-0.06539796023664513,0.15739864730538144,0.11844886642530628
surv21,surv21,10,equal,above50dma,vol_calm,500,0.004213900350331699,2.415382327200773,0.3266929886717178,0.29716493118767007,0.029528057484047743,0.18759953369589402,1.2729668040219249,-0.3723600547406922,0.04050656572029048,0.051914893617021375,30.0,0.8,0.018252508183049576,-0.11315392484579001,0.09365885259465179,0.0763183688525173,0.014132980055731492
surv21,surv21,10,equal,above50dma,always,750,0.004213900350331699,2.415382327200773,0.32847447055229173,0.29716493118767007,0.031309539364621664,0.21444915756930974,1.2583196767384666,-0.37174182987160975,0.0428516731143179,0.003829787234042663,30.0,0.6,0.0621665244974261,-0.0807773153393414,0.07130542303076437,-0.008887021854234955,0.05532061526475962
surv21,surv21,10,equal,above50dma,ma200,750,0.004213900350331699,2.415382327200773,0.2956272440933039,0.29716493118767007,-0.0015376870943661913,-0.025040670078972302,1.2561019067357928,-0.294880905473218,0.04077393525544752,0.0838297872340426,30.0,0.4,0.03155378228877903,-0.0848008890092865,-0.057110563205759135,-0.00011971508929908836,0.055320615264759176
surv21,surv21,10,equal,above50dma,vol_calm,750,0.004213900350331699,2.415382327200773,0.29060512186593646,0.29716493118767007,-0.006559809321733612,-0.016074852774185838,1.1499754840827519,-0.3723600547406922,0.04161221264874175,0.059574468085106476,30.0,0.6,0.018252508183049576,-0.09482274642638522,0.046850724051025416,-0.02745591524822022,0.011374915253582918
surv21,surv21,10,equal,trend_abs,always,500,0.004213900350331699,2.415382327200773,0.38110001590044673,0.29716493118767007,0.08393508471277666,0.5106841879824638,1.4181351133264752,-0.37174182987160975,0.04115845917853137,0.0034042553191490463,30.0,0.8,0.0621665244974261,-0.10924066666967802,0.0850307219826405,0.14178744398694199,0.11844886642530716
surv21,surv21,10,equal,trend_abs,ma200,500,0.004213900350331699,2.415382327200773,0.34211911150111707,0.29716493118767007,0.044954180313447,0.2242009944608196,1.4185135575375876,-0.294880905473218,0.039134225026651454,0.08000000000000004,30.0,0.6,0.03155378228877903,-0.11313965204031107,-0.06539796023664513,0.15739864730538144,0.11844886642530628
surv21,surv21,10,equal,trend_abs,vol_calm,500,0.004213900350331699,2.415382327200773,0.3266929886717178,0.29716493118767007,0.029528057484047743,0.18759953369589402,1.2729668040219249,-0.3723600547406922,0.04050656572029048,0.051914893617021375,30.0,0.8,0.018252508183049576,-0.11315392484579001,0.09365885259465179,0.0763183688525173,0.014132980055731492
surv21,surv21,10,equal,trend_abs,always,750,0.004213900350331699,2.415382327200773,0.32847447055229173,0.29716493118767007,0.031309539364621664,0.21444915756930974,1.2583196767384666,-0.37174182987160975,0.0428516731143179,0.003829787234042663,30.0,0.6,0.0621665244974261,-0.0807773153393414,0.07130542303076437,-0.008887021854234955,0.05532061526475962
surv21,surv21,10,equal,trend_abs,ma200,750,0.004213900350331699,2.415382327200773,0.2956272440933039,0.29716493118767007,-0.0015376870943661913,-0.025040670078972302,1.2561019067357928,-0.294880905473218,0.04077393525544752,0.0838297872340426,30.0,0.4,0.03155378228877903,-0.0848008890092865,-0.057110563205759135,-0.00011971508929908836,0.055320615264759176
surv21,surv21,10,equal,trend_abs,vol_calm,750,0.004213900350331699,2.415382327200773,0.29060512186593646,0.29716493118767007,-0.006559809321733612,-0.016074852774185838,1.1499754840827519,-0.3723600547406922,0.04161221264874175,0.059574468085106476,30.0,0.6,0.018252508183049576,-0.09482274642638522,0.046850724051025416,-0.02745591524822022,0.011374915253582918
surv21,surv21,10,ridge,none,always,500,0.00022530721839381993,0.1399946097215995,0.25826084129571525,0.29716493118767007,-0.03890408989195482,-0.28392835829218444,1.1244362758475088,-0.3531699888390609,0.040100285391600675,1.1102230246251565e-16,30.0,0.4,-0.10720908354398162,-0.10206012013002319,0.07282570525808008,0.007219257299409199,-0.05678767152921438
surv21,surv21,10,ridge,none,ma200,500,0.00022530721839381993,0.1399946097215995,0.2115319214782958,0.29716493118767007,-0.08563300970937426,-0.5665268816349139,1.0741341692295576,-0.22329262213609702,0.03810550641910227,0.1021276595744681,30.0,0.2,-0.19037854154774703,-0.11661471870097362,-0.051198382824560906,0.024793232112566344,-0.05678767152921471
surv21,surv21,10,ridge,none,vol_calm,500,0.00022530721839381993,0.1399946097215995,0.2250959755343538,0.29716493118767007,-0.07206895565331628,-0.4746856962392677,1.0162367373056453,-0.34081906912785054,0.036276105680283055,0.07063829787234051,30.0,0.4,-0.2813907419851128,-0.06756505388137035,0.03224555618472302,-0.03213460827302739,0.06724940386144307
surv21,surv21,10,ridge,none,always,750,0.00022530721839381993,0.1399946097215995,0.28676316107377087,0.29716493118767007,-0.0104017701138992,-0.11229281568688904,1.2415382377412145,-0.3531699888390609,0.043764969638725254,1.1102230246251565e-16,30.0,0.6,-0.10720908354398162,-0.07009447616891318,0.08094209159161214,0.001517072711540557,0.008979221545646787
surv21,surv21,10,ridge,none,ma200,750,0.00022530721839381993,0.1399946097215995,0.2345066467583894,0.29716493118767007,-0.06265828442928068,-0.44289124579167916,1.1866201049735317,-0.22515443491297815,0.041362896543402944,0.1021276595744681,30.0,0.4,-0.19037854154774703,-0.08516720198462291,-0.04316531058176787,0.0013857961193255441,0.008979221545647453
surv21,surv21,10,ridge,none,vol_calm,750,0.00022530721839381993,0.1399946097215995,0.20009903007129637,0.29716493118767007,-0.0970659011163737,-0.6462612280755912,0.9261728942493597,-0.34081906912785054,0.040581066757973606,0.07744680851063837,30.0,0.2,-0.2813907419851128,-0.06756505388137035,0.04120981097830145,-0.05537654600217767,-0.01599510702760165
surv21,surv21,10,ridge,above50dma,always,500,0.00022530721839381993,0.1399946097215995,0.1981004528378425,0.29716493118767007,-0.09906447834982757,-0.6159955808643092,0.9083672513748019,-0.2926040082772966,0.03915610935669394,0.008085106382978833,30.0,0.0,-0.17528540049205021,-0.03304696745113589,-0.09234356138447664,-0.03483312721844678,-0.06085720623185742
surv21,surv21,10,ridge,above50dma,ma200,500,0.00022530721839381993,0.1399946097215995,0.20106893960194294,0.29716493118767007,-0.09609599158572713,-0.5435482367476768,0.9839997805114145,-0.32792693115679994,0.036356596444748396,0.11361702127659577,30.0,0.0,-0.08461996915185,-0.027944848704186676,-0.22594204726242628,-0.007215137448340125,-0.06085720623185864
surv21,surv21,10,ridge,above50dma,vol_calm,500,0.00022530721839381993,0.1399946097215995,0.17215230579654595,0.29716493118767007,-0.12501262539112412,-0.791790237249213,0.8241393900656926,-0.31220256868227036,0.03692358146777016,0.07191489361702137,30.0,0.0,-0.206490128324889,-0.09610656566724429,-0.12103087429552828,-0.04935984861146059,-0.01773285121293766
surv21,surv21,10,ridge,above50dma,always,750,0.00022530721839381993,0.1399946097215995,0.18983943463387498,0.29716493118767007,-0.10732549655379509,-0.6964372346307066,0.8955748515594907,-0.2921919946214542,0.041753635486021505,0.00808510638297883,30.0,0.0,-0.17528540049205021,-0.04310371891236875,-0.036772585446815165,-0.0860780207107843,-0.08928183649760679
surv21,surv21,10,ridge,above50dma,ma200,750,0.00022530721839381993,0.1399946097215995,0.20305707882886015,0.29716493118767007,-0.09410785235880992,-0.5598619351752294,1.0208519767904753,-0.2910727277964097,0.03926096742005646,0.11702127659574471,30.0,0.0,-0.08461996915185,-0.03805466452163597,-0.1750645302279248,-0.024351695307473276,-0.08928183649760668
surv21,surv21,10,ridge,above50dma,vol_calm,750,0.00022530721839381993,0.1399946097215995,0.1423499630019931,0.29716493118767007,-0.15481496818567697,-1.0104924755648226,0.7099613031227966,-0.31220256868227025,0.039859551935352,0.07702127659574477,30.0,0.0,-0.206490128324889,-0.08980706736496524,-0.13344578552997932,-0.09268726782330539,-0.08239280466792875
surv21,surv21,10,ridge,trend_abs,always,500,0.00022530721839381993,0.1399946097215995,0.19611480121738345,0.29716493118767007,-0.10105012997028662,-0.6292999120123954,0.9016206927026152,-0.2926040082772966,0.03910455018720794,0.008085106382978833,30.0,0.0,-0.17528540049205021,-0.03304696745113589,-0.09957999764822234,-0.03483312721844656,-0.06085720623185831
surv21,surv21,10,ridge,trend_abs,ma200,500,0.00022530721839381993,0.1399946097215995,0.20106893960194294,0.29716493118767007,-0.09609599158572713,-0.5435482367476768,0.9839997805114145,-0.32792693115679994,0.036356596444748396,0.11361702127659577,30.0,0.0,-0.08461996915185,-0.027944848704186676,-0.22594204726242628,-0.007215137448340125,-0.06085720623185864
surv21,surv21,10,ridge,trend_abs,vol_calm,500,0.00022530721839381993,0.1399946097215995,0.17215230579654595,0.29716493118767007,-0.12501262539112412,-0.791790237249213,0.8241393900656926,-0.31220256868227036,0.03692358146777016,0.07191489361702137,30.0,0.0,-0.206490128324889,-0.09610656566724429,-0.12103087429552828,-0.04935984861146059,-0.01773285121293766
surv21,surv21,10,ridge,trend_abs,always,750,0.00022530721839381993,0.1399946097215995,0.18786990915996649,0.29716493118767007,-0.10929502202770358,-0.710244189274807,0.8886974609038678,-0.2921919946214542,0.0417020763165355,0.00808510638297883,30.0,0.0,-0.17528540049205021,-0.04310371891236875,-0.04444301743713197,-0.08607802071078474,-0.08928183649760757
surv21,surv21,10,ridge,trend_abs,ma200,750,0.00022530721839381993,0.1399946097215995,0.20305707882886015,0.29716493118767007,-0.09410785235880992,-0.5598619351752294,1.0208519767904753,-0.2910727277964097,0.03926096742005646,0.11702127659574471,30.0,0.0,-0.08461996915185,-0.03805466452163597,-0.1750645302279248,-0.024351695307473276,-0.08928183649760668
surv21,surv21,10,ridge,trend_abs,vol_calm,750,0.00022530721839381993,0.1399946097215995,0.1423499630019931,0.29716493118767007,-0.15481496818567697,-1.0104924755648226,0.7099613031227966,-0.31220256868227025,0.039859551935352,0.07702127659574477,30.0,0.0,-0.206490128324889,-0.08980706736496524,-0.13344578552997932,-0.09268726782330539,-0.08239280466792875
surv21,surv21,21,equal,none,always,500,0.008425339628357235,2.6955621648011676,0.4208593648586183,0.29716493118767007,0.12369443367094823,0.719972306987316,1.544155651898878,-0.3542530531554223,0.042196860566545785,1.1102230246251565e-16,30.0,0.8,0.2944781969983383,-0.16264666358012858,0.1770594780468071,0.018243794259358292,0.1340436374793157
surv21,surv21,21,equal,none,ma200,500,0.008425339628357235,2.6955621648011676,0.37287283879095523,0.29716493118767007,0.07570790760328516,0.358268202720571,1.5193588351579297,-0.2725002549053379,0.03901202122990128,0.08595744680851067,30.0,0.8,0.2097349812688225,-0.15471948487981724,0.020690212155404675,0.023504274887906185,0.13404363747931325
surv21,surv21,21,equal,none,vol_calm,500,0.008425339628357235,2.6955621648011676,0.35552270074095627,0.29716493118767007,0.0583577695532862,0.3177118438761082,1.379023562760248,-0.3445294584517855,0.03994165201558199,0.057872340425532014,30.0,0.6,0.23902270434169104,-0.18712026715331997,0.10618822020745444,-0.05896396997016062,0.11467039064957563
surv21,surv21,21,equal,none,always,750,0.008425339628357235,2.6955621648011676,0.42111451149420165,0.29716493118767007,0.12394958030653158,0.7042428712657871,1.5484504837157291,-0.3542530531554223,0.04335522033758348,1.1102230246251565e-16,30.0,0.8,0.2944781969983383,-0.11298841614426935,0.17833293657507676,0.00581294556990386,0.08092805564466721
surv21,surv21,21,equal,none,ma200,750,0.008425339628357235,2.6955621648011676,0.3601903156969515,0.29716493118767007,0.06302538450928141,0.289863611589782,1.4711462283171763,-0.2725002549053379,0.0395939450897175,0.08255319148936174,30.0,0.6,0.2097349812688225,-0.10461564311354743,-0.016701734387454703,0.006883386590979201,0.08092805564466654
surv21,surv21,21,equal,none,vol_calm,750,0.008425339628357235,2.6955621648011676,0.3749968315795724,0.29716493118767007,0.07783190039190235,0.4089733643334645,1.446851331850629,-0.3445294584517855,0.0404101946015595,0.06127659574468094,30.0,0.6,0.23902270434169104,-0.13893697559387008,0.1073708089236336,-0.017418762044501657,0.07170327087297812
surv21,surv21,21,equal,above50dma,always,500,0.008425339628357235,2.6955621648011676,0.44988664174171533,0.29716493118767007,0.15272171055404526,0.8813981946337166,1.6618258400480213,-0.37174182987160975,0.039681009000776465,0.0034042553191490463,37.5,0.8,0.16368938855886128,-0.02246483060435256,0.12491287091768721,0.14178744398694287,0.11844886642530672
surv21,surv21,21,equal,above50dma,ma200,500,0.008425339628357235,2.6955621648011676,0.4251707947667034,0.29716493118767007,0.12800586357903332,0.662795525800997,1.677223269122133,-0.294880905473218,0.03627881268252393,0.08425531914893622,30.0,0.6,0.302525672257433,-0.022990995054158803,-0.10612816350280552,0.15739864730538122,0.1184488664253065
surv21,surv21,21,equal,above50dma,vol_calm,500,0.008425339628357235,2.6955621648011676,0.38623452400570235,0.29716493118767007,0.08906959281803228,0.5447660947022412,1.470954043807009,-0.3723600547406922,0.037722141561137325,0.051914893617021375,30.0,0.8,0.2728126185737949,-0.13137014486677367,0.09961719114902845,0.07631836885251686,0.014132980055731492
surv21,surv21,21,equal,above50dma,always,750,0.008425339628357235,2.6955621648011676,0.40494719821668523,0.29716493118767007,0.10778226702901517,0.6343516651138975,1.5233694657470624,-0.37174182987160975,0.04020225323583137,0.003829787234042663,40.0,0.6,0.16368938855886128,-0.016391793474100358,0.17821888506342987,-0.0088870218542344,0.0553206152647594
surv21,surv21,21,equal,above50dma,ma200,750,0.008425339628357235,2.6955621648011676,0.37772786257766855,0.29716493118767007,0.08056293138999848,0.4191274267411665,1.5094978200576872,-0.294880905473218,0.03659315213932264,0.08893617021276601,30.0,0.4,0.302525672257433,-0.016921226774317066,-0.06859524265156602,-0.00011971508929942143,0.0553206152647594
surv21,surv21,21,equal,above50dma,vol_calm,750,0.008425339628357235,2.6955621648011676,0.3604827036204137,0.29716493118767007,0.06331777243274361,0.3943482994362898,1.3802572289877515,-0.3723600547406922,0.0378709493939998,0.057021276595744776,30.0,0.6,0.2728126185737949,-0.08623339569469746,0.06407489147985035,-0.027455915248219442,0.011374915253583806
surv21,surv21,21,equal,trend_abs,always,500,0.008425339628357235,2.6955621648011676,0.44988664174171533,0.29716493118767007,0.15272171055404526,0.8813981946337166,1.6618258400480213,-0.37174182987160975,0.039681009000776465,0.0034042553191490463,37.5,0.8,0.16368938855886128,-0.02246483060435256,0.12491287091768721,0.14178744398694287,0.11844886642530672
surv21,surv21,21,equal,trend_abs,ma200,500,0.008425339628357235,2.6955621648011676,0.4251707947667034,0.29716493118767007,0.12800586357903332,0.662795525800997,1.677223269122133,-0.294880905473218,0.03627881268252393,0.08425531914893622,30.0,0.6,0.302525672257433,-0.022990995054158803,-0.10612816350280552,0.15739864730538122,0.1184488664253065
