ic,ic_t,n_dates,topk_excess,topk_t,ann,bench_ann,excess_ann,ir,sharpe,maxdd,cost_drag,cash,n_per,yr_pos,yr_min,yr_med,n_years,h,fset,nf,method,univ
0.036361536862882356,7.3939619812521515,191,-0.001170060254818716,-0.8567898300691512,-0.08504042516050125,0.3319732700901581,-0.41701369525065934,-2.7411381578431286,-0.3812204331234548,-0.44703836215470283,0.2668775324001502,0.11583769633507854,191,0.0,-0.35414945882597626,-0.27980083258725164,5,5,decorr_h,14,xgb_4_400_0.05_0.8,750
0.02929586128816646,3.1673179772705513,191,-0.0008295251602667788,-0.840174141255383,0.04065101743843402,0.3319732700901581,-0.29132225265172407,-2.0403571864750676,0.2567432345597448,-0.37909497015598315,0.14043392954643294,0.010471204188481676,191,0.0,-0.2754739172263144,-0.1794475378088175,5,5,decorr_h,14,xgb_2_500_0.05_0.9,100
0.034877565850666044,4.937380414927186,191,-0.0008283346673200658,-0.8068948834014631,-0.0011079067835696454,0.3319732700901581,-0.33308117687372774,-2.702300146421193,-0.032960949049348064,-0.29706240887760405,0.17984209607389365,0.014397905759162303,191,0.0,-0.32270661626786523,-0.21893263525270001,5,5,decorr_h,14,xgb_2_500_0.05_0.9,200
0.04240367760946739,7.462025874371961,191,-0.0010127037219917743,-0.7891074337955183,-0.03355075552018971,0.3319732700901581,-0.3655240256103478,-2.713766346387138,-0.2045860981977149,-0.331300302694688,0.24966804837186676,0.046465968586387435,191,0.0,-0.3340321473886231,-0.2861987976266863,5,5,decorr_h,14,xgb_2_500_0.05_0.9,500
0.043854174248678546,7.779375572820666,191,-0.0010992398483103327,-0.8145848815006042,-0.04579564451975604,0.3319732700901581,-0.37776891460991413,-2.6627466204471455,-0.2747905199625681,-0.364183420239536,0.2538716059115558,0.08115183246073299,191,0.0,-0.3681115319914253,-0.28106172104042126,5,5,decorr_h,14,xgb_2_500_0.05_0.9,750
0.02953905153607333,2.7707120873475652,191,0.00020855507223393904,0.24725841303027435,0.1483146422723245,0.3319732700901581,-0.1836586278178336,-1.304693203206673,0.8164529095606851,-0.17701660975054745,0.08219851897544125,0.011780104712041885,191,0.2,-0.2535683743452182,-0.10520019230587996,5,5,swing_union,22,equal,100
0.0341659135317754,4.0368100597578,191,0.0012387145732417313,1.117150072792633,0.20327741554765733,0.3319732700901581,-0.12869585454250076,-0.9020996529665649,1.006823637817473,-0.1524767314508747,0.11558358963017662,0.01767015706806283,191,0.2,-0.28558431815658414,-0.029064006830715305,5,5,swing_union,22,equal,200
0.04408062332434984,6.91925594660295,191,0.0017812405505671083,1.3992271209541927,0.29439477078319576,0.3319732700901581,-0.03757849930696233,-0.28119090323696844,1.44112526682972,-0.12660302750875885,0.16675869079920133,0.06609947643979057,191,0.6,-0.1908771389868852,0.01944742432398172,5,5,swing_union,22,equal,500
0.04637359342373826,7.326574711438853,191,0.0017591082473914505,1.3411392211035351,0.26419637234792925,0.3319732700901581,-0.06777689774222884,-0.45581921695483474,1.284326422060915,-0.18063172669545458,0.1695283457773016,0.10798429319371727,191,0.6,-0.2868371078581943,0.01944742432398172,5,5,swing_union,22,equal,750
0.025922000323088248,2.454799970699689,191,0.0008414214445248792,0.9237059881221722,0.13337239222038333,0.3319732700901581,-0.19860087786977476,-1.390884942452464,0.7480949750582686,-0.20665137995588223,0.07355242547458463,0.01112565445026178,191,0.2,-0.26110327268661593,-0.09182486501291953,5,5,swing_union,22,ic_weighted,100
