slots,entry,exit,rebal,cap,univ,ann,bench,excess,ir,sharpe,maxdd,cost,hold,mhold,ntr,cash,yr_pos,yr_min,y2020,y2021,y2022,y2023,y2024
10,20,30,2,2,500,0.39858026417590975,0.29716493118767007,0.10141533298823968,0.5629406463807959,1.4416477699398036,-0.36876252592890246,0.0407940256445754,32.5,42.26618705035971,278,1.1102230246251565e-16,0.6,-0.05569975808607475,0.07026326894916268,0.2622221613050957,-0.05569975808607475,0.14893925317426793,-0.0391054637063728
10,20,30,2,2,750,0.45652057173537464,0.29716493118767007,0.15935564054770457,0.8260503554739467,1.5900904147082664,-0.36876252592890246,0.04232258041451686,30.0,40.940766550522646,287,1.1102230246251565e-16,0.8,-0.008153670272291302,0.07026326894916268,0.3100941099189096,0.021919786241396233,0.19988714116863604,-0.008153670272291302
10,20,30,2,3,500,0.3879182292366117,0.29716493118767007,0.09075329804894161,0.5144597726858631,1.3973360775844443,-0.36876252592890246,0.041739281153264834,40.0,43.1985294117647,272,1.1102230246251565e-16,0.8,-0.13519788604389837,0.015013068151211728,0.3736700971421334,-0.13519788604389837,0.11849831260012,0.010780271337587743
10,20,30,2,3,750,0.4062821313942009,0.29716493118767007,0.10911720020653082,0.6107038705083111,1.4442570907424708,-0.36876252592890246,0.04308647291054801,30.0,41.81494661921708,281,1.1102230246251565e-16,0.6,-0.06614402173449918,0.015013068151211728,0.40639954609295215,-0.06614402173449918,0.15625787457303453,-0.057332834766538054
12,15,24,1,2,500,0.4085405448868922,0.29716493118767007,0.11137561369922211,0.6586466922055014,1.4545212021181186,-0.4077385807884548,0.06301650899289396,15.0,25.839622641509433,530,0.02872340425531914,0.8,-0.0208714006108337,0.04018703327705864,0.20614586558357306,0.056195516862373784,0.09954830701789819,-0.0208714006108337
12,15,24,1,2,750,0.4450905207397937,0.29716493118767007,0.14792558955212365,0.8309697231751959,1.5571234885209595,-0.4077385807884548,0.06699119228257452,15.0,24.210053859964095,557,0.04361702127659573,1.0,0.0079536944890084,0.04018703327705864,0.30979331521957687,0.05855852902415348,0.10374077159703354,0.0079536944890084
12,15,24,1,3,500,0.4514533922001731,0.29716493118767007,0.15428846101250304,0.8671709796024124,1.5408728107720513,-0.40277167946323544,0.0641635922120441,15.0,26.886973180076627,522,0.0046099290780141815,0.8,-0.03805177449392061,0.08885806771876426,0.2706439810938459,0.0488276800753944,0.1815466979034004,-0.03805177449392061
12,15,24,1,3,750,0.4731277139422083,0.29716493118767007,0.17596278275453825,0.9805611009039739,1.5812879700406377,-0.40277167946323544,0.06779006802475288,15.0,25.336363636363636,550,0.011702127659574464,1.0,0.02579031557859346,0.08885806771876426,0.2712761068499847,0.07603999348049717,0.1613127928716569,0.02579031557859346
12,15,24,2,2,500,0.3980718175365321,0.29716493118767007,0.10090688634886202,0.5469946399286356,1.4511816478233899,-0.3823120367150453,0.0481237177133808,20.0,33.77777777777778,405,0.029787234042553176,0.8,-0.08133585141690969,0.036055082838942765,0.23215224512802046,0.01836157240559344,0.13727108609564143,-0.08133585141690969
12,15,24,2,2,750,0.4278795964358977,0.29716493118767007,0.1307146652482276,0.6940068046366057,1.5440915104228092,-0.3823120367150453,0.04843446941160834,20.0,33.44444444444444,405,0.03936170212765956,0.8,-0.04857601439084225,0.036055082838942765,0.3270066505249407,0.06315815007379566,0.07607417890240886,-0.04857601439084225
12,15,24,2,3,500,0.43106884737149676,0.29716493118767007,0.1339039161838267,0.7147545763824099,1.5152593262473015,-0.3823120367150453,0.04998640485764652,20.0,34.303178484107576,409,0.004964539007092195,0.6,-0.10046478133879311,0.07533285420640068,0.4385634388511057,-0.028960950451892953,0.12721692758790804,-0.10046478133879311
12,15,24,2,3,750,0.4031968963907564,0.29716493118767007,0.10603196520308633,0.5916346046314394,1.4229790737164176,-0.3823120367150453,0.05074673638683898,30.0,33.96593673965937,411,0.009929078014184392,0.8,-0.1197258695044342,0.07533285420640068,0.32804528931062893,0.01681740465620396,0.09247257698229983,-0.1197258695044342
12,15,27,1,2,500,0.43879462696429083,0.29716493118767007,0.14162969577662077,0.790213424336662,1.5826000113043168,-0.35804472329323334,0.05672186503511383,20.0,29.073684210526316,475,0.020567375886524814,1.0,0.002630917472481009,0.010952603976662978,0.2859741114768839,0.017301808949896635,0.17275033157382658,0.002630917472481009
12,15,27,1,2,750,0.4406195811532583,0.29716493118767007,0.1434546499655882,0.7833350197823065,1.584180771787443,-0.35804472329323334,0.06068653178936444,15.0,26.99604743083004,506,0.031205673758865238,0.8,-0.0077191815177306555,0.010952603976662978,0.3133630018314526,-0.0077191815177306555,0.17615893714782338,0.008556998064936039
12,15,27,1,3,500,0.44541024971954135,0.29716493118767007,0.14824531853187128,0.8055951231929775,1.5767921366453128,-0.35804472329323334,0.05766451679821562,20.0,29.735729386892178,473,0.0024822695035460977,0.6,-0.053366756964764894,0.07980470716848398,0.35671155295957413,-0.053366756964764894,0.20896257976516797,-0.04999949328301678
12,15,27,1,3,750,0.4587584591731704,0.29716493118767007,0.1615935279855003,0.8716662624008958,1.5963249335254643,-0.35804472329323334,0.060385270033472535,15.0,28.407707910750506,493,0.006737588652482265,0.8,-0.0016910171608154334,0.07980470716848398,0.2917391422841451,-0.0016910171608154334,0.1920005047769724,0.004709725552576094
12,15,27,2,2,500,0.41682736944636445,0.29716493118767007,0.11966243825869438,0.6346493813125348,1.5140771117223202,-0.3643266991400361,0.045720769820898566,30.0,36.455026455026456,378,0.0226950354609929,0.8,-0.08007698599233404,0.08333780108984445,0.23987028594440574,0.0023143623471491015,0.16332324269265386,-0.08007698599233404
12,15,27,2,2,750,0.44907303935335663,0.29716493118767007,0.15190810816568656,0.790167884833951,1.6017389206693287,-0.3643266991400361,0.04634958660466161,30.0,35.70496083550914,383,0.03014184397163119,0.8,-0.06144147565131086,0.08333780108984445,0.3497571111039739,0.03019906437309694,0.1324578707459232,-0.06144147565131086
12,15,27,2,3,500,0.4586833310773364,0.29716493118767007,0.16151839988966632,0.8262175927446794,1.5985572846012066,-0.3643266991400361,0.04619951525506196,30.0,37.46666666666667,375,0.0035460992907801396,0.6,-0.05935591102577231,0.08814903095878823,0.43655952899297135,-0.026740321462534578,0.1584393995877651,-0.05935591102577231
12,15,27,2,3,750,0.3974911363502449,0.29716493118767007,0.10032620516257484,0.542181589622591,1.4199697001926717,-0.3643266991400361,0.04841348634691975,30.0,35.73979591836735,392,0.006382978723404252,0.8,-0.11866563126797713,0.08814903095878823,0.3160922149033287,5.2469181490488737e-05,0.07849006383666302,-0.11866563126797713
12,15,30,1,2,500,0.4083645973975947,0.29716493118767007,0.11119966620992461,0.6285759889768577,1.490975960802738,-0.35804472329323334,0.05243414318066319,20.0,31.95402298850575,435,0.014184397163120558,0.6,-0.06175387541826749,0.02499653267155888,0.28233663000313136,-0.035639302527205485,0.18393019710963143,-0.06175387541826749
12,15,30,1,2,750,0.47654015864757415,0.29716493118767007,0.17937522745990409,0.9874936427512103,1.6924337800414406,-0.35804472329323334,0.0537710482061465,20.0,30.86322869955157,446,0.023758865248226943,1.0,0.02499653267155888,0.02499653267155888,0.27750165935224436,0.04234583924405677,0.23279514067824425,0.042776158797843467
12,15,30,1,3,500,0.44291243822658877,0.29716493118767007,0.1457475070389187,0.8104957457673927,1.570157377162412,-0.35804472329323334,0.05183696905742003,25.0,33.44418052256532,421,0.0014184397163120555,0.6,-0.05324219362302696,0.10154203921828375,0.29730361803549843,-0.052543812313430416,0.2343324612229496,-0.05324219362302696
12,15,30,1,3,750,0.5109954587949275,0.29716493118767007,0.2138305276072574,1.1405733223901404,1.7401022013973846,-0.35804472329323334,0.05404572352238643,20.0,32.190366972477065,436,0.0046099290780141815,0.8,-0.005269094091997384,0.10154203921828375,0.3124213434327261,-0.005269094091997384,0.27002100125599116,0.0769274004718834
12,15,30,2,2,500,0.3684152006810171,0.29716493118767007,0.07125026949334701,0.38079672775585416,1.371541397316944,-0.3643266991400361,0.04311997376240308,30.0,38.687150837988824,358,0.017730496453900704,0.6,-0.05248549456846896,0.05271285208882581,0.16838802376717177,-0.05248549456846896,0.09764499191081888,-0.043668124223266935
12,15,30,2,2,750,0.42243674809170195,0.29716493118767007,0.12527181690403189,0.6625795324476236,1.5231242037904027,-0.3643266991400361,0.043297788838950316,30.0,38.24512534818942,359,0.02624113475177304,0.8,-0.03814423882709983,0.05271285208882581,0.21949984959008528,0.02769281006108959,0.1576716552183326,-0.03814423882709983
12,15,30,2,3,500,0.37632735962388764,0.29716493118767007,0.07916242843621757,0.42400150670172426,1.3915025683065212,-0.3643266991400361,0.04411843063073027,30.0,39.38375350140056,357,0.002836879432624111,0.6,-0.11591592008179052,0.014180591988782743,0.35065885632439353,-0.11591592008179052,0.08948765978038797,-0.04631204025709257
12,15,30,2,3,750,0.3888598919776549,0.29716493118767007,0.09169496078998485,0.4911255853994758,1.410572237021374,-0.3643266991400361,0.04569681432954787,30.0,38.125,368,0.004964539007092197,0.6,-0.10841141926082531,0.014180591988782743,0.4105049663196909,-0.0791439086887552,0.12158449697300888,-0.10841141926082531
12,15,36,1,2,500,0.45172179937313883,0.29716493118767007,0.15455686818546877,0.8624289643836517,1.6297053782795872,-0.3427882237495855,0.04669023135393096,25.0,36.111111111111114,387,0.00886524822695035,0.6,-0.038185700057934424,0.08999794348534795,0.2305967294602047,-0.038185700057934424,0.262757130660068,-0.006572436129587356
12,15,36,1,2,750,0.48058148773300546,0.29716493118767007,0.1834165565453354,1.024403886110692,1.69236966887259,-0.3427882237495855,0.049570821235945896,25.0,34.333333333333336,405,0.013829787234042545,1.0,0.025935770133256097,0.08999794348534795,0.2503460274229874,0.025935770133256097,0.2083969325068431,0.05454419245660236
12,15,36,1,3,500,0.5181666511633223,0.29716493118767007,0.2210017199756522,1.1543114372571865,1.771987249559893,-0.3427882237495855,0.04529895063554049,30.0,38.68131868131868,364,0.0014184397163120564,0.8,-0.06003774124656791,0.19468914066601517,0.3974460791956971,-0.06003774124656791,0.2380117394401915,0.03071700265514732
12,15,36,1,3,750,0.5108058778681899,0.29716493118767007,0.2136409466805198,1.1336971390359716,1.738336211588466,-0.3427882237495855,0.04835973350306225,25.0,36.33074935400517,387,0.002836879432624112,0.8,-0.04116987649811432,0.19468914066601517,0.3083623973363163,-0.04116987649811432,0.22181977583513612,0.07254784425992544
12,15,36,2,2,500,0.4321886525843943,0.29716493118767007,0.13502372139672425,0.7201009658169532,1.5784682390732274,-0.3478138301671583,0.03759930421615242,40.0,44.42675159235669,314,0.010638297872340418,0.8,-0.04698234978301896,0.1360717916108758,0.1921955021270525,0.0001751032174583944,0.17066804964090987,-0.04698234978301896
12,15,36,2,2,750,0.4506499935543995,0.29716493118767007,0.15348506236672943,0.7935043217551481,1.6077003071453564,-0.3478138301671583,0.03903189230937338,30.0,42.901234567901234,324,0.01418439716312056,0.8,-0.00951323973533491,0.1360717916108758,0.2328725608044162,0.01346102510173397,0.14318042712936263,-0.00951323973533491
12,15,36,2,3,500,0.4211626814606029,0.29716493118767007,0.1239977502729328,0.6512795513284099,1.5232624212258155,-0.3478138301671583,0.039012693040616275,40.0,45.45161290322581,310,0.0007092198581560278,0.6,-0.12140673700973825,0.10598576331817688,0.2903370820526783,-0.12140673700973825,0.17898179858303176,-0.011736989186888036
12,15,36,2,3,750,0.38604879311939366,0.29716493118767007,0.0888838619317236,0.477718745757659,1.410297116035962,-0.3478138301671583,0.03980788750986192,40.0,44.043887147335425,319,0.0035460992907801396,0.6,-0.11500351878238724,0.10598576331817688,0.31353240559923035,-0.11500351878238724,0.09900860913104026,-0.07780113592242166
12,18,24,1,2,500,0.43661185520792567,0.29716493118767007,0.1394469240202556,0.8137002556391199,1.514612915255036,-0.4077385807884548,0.06648398264462632,15.0,25.04488330341113,557,0.010638297872340418,0.8,-0.006643396315752614,0.05015658208091267,0.2495137571542152,0.04844016939379814,0.1494379048244534,-0.006643396315752614
12,18,24,1,2,750,0.4589513596231096,0.29716493118767007,0.16178642843543956,0.9184874694886812,1.570361550926054,-0.4077385807884548,0.07154459544254958,15.0,23.24915824915825,594,0.020567375886524814,0.8,-0.014608543527199869,0.05015658208091267,0.35948945652021047,0.05258096021361136,0.14011181997378852,-0.014608543527199869
12,18,24,1,3,500,0.454110558097242,0.29716493118767007,0.15694562690957192,0.8810204162097962,1.5411859615550243,-0.40277167946323544,0.06442814431532755,15.0,26.83809523809524,525,0.0007092198581560282,0.8,-0.038051774493920165,0.08885806771876426,0.28511555893282003,0.04112940788353514,0.18869918365766236,-0.038051774493920165
12,18,24,1,3,750,0.47955176699345126,0.29716493118767007,0.1823868358057812,1.0130906732792515,1.5841671197637046,-0.40277167946323544,0.06871073525331858,15.0,25.170250896057347,558,0.0039007092198581543,1.0,0.013453119273794112,0.08885806771876426,0.320231071096599,0.07086806294692205,0.16409065216571528,0.013453119273794112
12,18,24,2,2,500,0.39881659565249206,0.29716493118767007,0.10165166446482199,0.5434584325536623,1.4459874672445259,-0.3823120367150453,0.050023728560138266,20.0,33.111638954869356,421,0.011347517730496448,0.8,-0.0901428117877554,0.04988504272904892,0.24686212905478877,0.00012156195505985679,0.1431412382946089,-0.0901428117877554
12,18,24,2,2,750,0.43806506688366564,0.29716493118767007,0.14090013569599558,0.7436103105265695,1.5603642622330838,-0.3823120367150453,0.05021158381514575,20.0,32.845238095238095,420,0.02163120567375885,0.8,-0.0529732395015049,0.04988504272904892,0.3502664297634297,0.05371139418608584,0.09584159897304678,-0.0529732395015049
12,18,24,2,3,500,0.43137343540690853,0.29716493118767007,0.13420850421923847,0.7129344746502778,1.504081763386294,-0.3823120367150453,0.05045285582176281,27.5,34.22330097087379,412,0.0,0.6,-0.100464781338793,0.07533285420640068,0.44696239454270326,-0.027843426647741643,0.12256372556320372,-0.100464781338793
12,18,24,2,3,750,0.39649447245540603,0.29716493118767007,0.09932954126773597,0.5530523094616615,1.3953587755581949,-0.3823120367150453,0.05169415036123172,20.0,33.556085918854414,419,0.0028368794326241115,0.8,-0.11995268971938267,0.07533285420640068,0.345987779918415,0.006656859835110884,0.06617724220944732,-0.11995268971938267
12,18,27,1,2,500,0.44759328541261123,0.29716493118767007,0.15042835422494116,0.8326483057510422,1.591463630807479,-0.35804472329323334,0.05908668589431129,15.0,28.427991886409735,493,0.006028368794326237,0.8,-0.013346861094681528,0.010952603976662978,0.29845406953882847,-0.013346861094681528,0.22167478016760556,0.013814662285191126
12,18,27,1,2,750,0.43026225423149,0.29716493118767007,0.13309732304381994,0.7305082256212752,1.5310291950721562,-0.35804472329323334,0.06402445764115747,15.0,26.174812030075188,532,0.01241134751773049,0.6,-0.0394534844739024,0.010952603976662978,0.32744882760916316,-0.0394534844739024,0.19111416796780123,-0.01171667089708206
12,18,27,1,3,500,0.4479126153078741,0.29716493118767007,0.150747684120204,0.8181056847682169,1.5837157561264004,-0.35804472329323334,0.05793937657594666,20.0,29.611344537815125,476,0.0003546099290780139,0.6,-0.058703486572004415,0.07980470716848398,0.35671155295957413,-0.058703486572004415,0.2257028916864201,-0.04999949328301634
12,18,27,1,3,750,0.46089415731604855,0.29716493118767007,0.16372922612837848,0.8834505611541963,1.597892425704086,-0.35804472329323334,0.060684717712979036,15.0,28.356854838709676,496,0.002482269503546098,0.8,-0.0063849108219252715,0.07980470716848398,0.29362440452202976,-0.0063849108219252715,0.21071727365313464,0.0001321082430261189
12,18,27,2,2,500,0.4243914276284364,0.29716493118767007,0.12722649644076633,0.6603486947855753,1.5237609405997923,-0.3643266991400361,0.04700868392070543,30.0,36.05670103092783,388,0.007801418439716307,0.6,-0.06205720557024175,0.08333780108984445,0.2483045631302414,-0.00339559406216694,0.16893633675917652,-0.06205720557024175
12,18,27,2,2,750,0.44283386548393855,0.29716493118767007,0.14566893429626848,0.7536897611278397,1.569968072489536,-0.3643266991400361,0.04804406930576298,20.0,34.97481108312343,397,0.015248226950354597,0.8,-0.06581896199770731,0.08333780108984445,0.35988503329927624,0.01977406125486425,0.11985351718438442,-0.06581896199770731
12,18,27,2,3,500,0.4563238920759003,0.29716493118767007,0.15915896088823023,0.8141906383966844,1.5906872586901444,-0.3643266991400361,0.04652387403528002,30.0,37.301587301587304,378,0.0,0.6,-0.059355911025771535,0.08814903095878823,0.42278116388070974,-0.02354725135426816,0.1571816319117283,-0.059355911025771535
12,18,27,2,3,750,0.39431758835139896,0.29716493118767007,0.0971526571637289,0.5231670061972564,1.4075424406980972,-0.3643266991400361,0.04876171939826898,30.0,35.620253164556964,395,0.0021276595744680834,0.6,-0.11866563126797725,0.08814903095878823,0.3160922149033287,-0.007733230073761477,0.07558593351678411,-0.11866563126797725
12,18,30,1,2,500,0.4258956042398103,0.29716493118767007,0.12873067305214025,0.7233528051765349,1.5328300447870125,-0.35804472329323334,0.05453302446175199,20.0,31.061946902654867,452,0.004255319148936167,0.6,-0.06175387541826716,0.02499653267155888,0.30027665892493505,-0.030704501869718848,0.23299294043915508,-0.06175387541826716
12,18,30,1,2,750,0.4851804916987017,0.29716493118767007,0.18801556051103163,1.040056483029567,1.6929209680126502,-0.35804472329323334,0.05600405587896815,20.0,30.129310344827587,464,0.008510638297872334,1.0,0.011918629160388772,0.02499653267155888,0.3080733041346524,0.050052866289640674,0.2716116307836527,0.011918629160388772
12,18,30,1,3,500,0.44221479630380855,0.29716493118767007,0.1450498651161385,0.8065761551952998,1.5673970604138412,-0.35804472329323334,0.05216575354191339,25.0,33.25471698113208,424,0.0,0.6,-0.059466535300773726,0.10154203921828375,0.29730361803549843,-0.059466535300773726,0.24075228325691134,-0.053242193623026846
12,18,30,1,3,750,0.5092856799393757,0.29716493118767007,0.2121207487517056,1.1249831163927027,1.731348312201853,-0.35804472329323334,0.05431886997053119,20.0,32.06150341685649,439,0.0017730496453900698,0.8,-0.014912493686905504,0.10154203921828375,0.3124213434327261,-0.014912493686905504,0.2711763675323413,0.08094308751925472
12,18,30,2,2,500,0.36540530685730843,0.29716493118767007,0.06824037566963836,0.36610044332352215,1.3519574428342849,-0.3643266991400361,0.044551094733472664,30.0,38.016304347826086,368,0.007801418439716307,0.6,-0.05789068272676379,0.05271285208882581,0.18016219254775256,-0.05789068272676379,0.08376499733248277,-0.043668124223266824
12,18,30,2,2,750,0.4152663923034041,0.29716493118767007,0.11810146111573405,0.62047866940374,1.487777030555679,-0.3643266991400361,0.04473156269537462,30.0,37.493261455525605,371,0.013475177304964529,0.8,-0.04420043464579104,0.05271285208882581,0.22489797552520274,0.01765390539365863,0.14584494288108485,-0.04420043464579104
12,18,30,2,3,500,0.3780250973970991,0.29716493118767007,0.08086016620942904,0.4331895941174647,1.395045558749571,-0.3643266991400361,0.044442007533649304,30.0,39.166666666666664,360,0.0,0.6,-0.11304526257200365,0.014180591988782743,0.3516151174801909,-0.11304526257200365,0.09180532756076065,-0.04631204025709157
12,18,30,2,3,750,0.38709127767573825,0.29716493118767007,0.08992634648806819,0.48236054429166586,1.403600847894445,-0.3643266991400361,0.046043271398899355,30.0,37.924528301886795,371,0.0021276595744680834,0.6,-0.1084114192608252,0.014180591988782743,0.4105049663196909,-0.0863126868622478,0.12409809523874937,-0.1084114192608252
12,18,36,1,2,500,0.4643287214140739,0.29716493118767007,0.16716379022640382,0.9301949509710902,1.6561102639339642,-0.3427882237495855,0.04695876347744333,25.0,36.1439588688946,389,0.002836879432624111,0.6,-0.049655311981908756,0.08999794348534795,0.2296839304226872,-0.049655311981908756,0.33405839645219704,-0.006572436129588244
12,18,36,1,2,750,0.48189275852777813,0.29716493118767007,0.18472782734010806,1.029307399435817,1.6821685191845654,-0.3427882237495855,0.04963609850326289,25.0,34.629629629629626,405,0.005319148936170209,1.0,0.016136721827151312,0.08999794348534795,0.23992923848617487,0.016136721827151312,0.2525258511183419,0.042446405743923776
12,18,36,1,3,500,0.5193152016842053,0.29716493118767007,0.22215027049653524,1.1587972280201713,1.7742249286486087,-0.3427882237495855,0.04537998776944651,30.0,38.602739726027394,365,0.0007092198581560278,0.8,-0.06353774652609767,0.19468914066601517,0.3974460791956971,-0.06353774652609767,0.2471280276724288,0.030717002655147763
12,18,36,1,3,750,0.5103944654647685,0.29716493118767007,0.21322953427709845,1.1238800817974781,1.7325823707374783,-0.3427882237495855,0.048809089058634285,25.0,36.1025641025641,390,0.0014184397163120555,0.8,-0.044745469604858035,0.19468914066601517,0.3083623973363163,-0.044745469604858035,0.2250742351282169,0.07254784425992478
12,18,36,2,2,500,0.43100461237039056,0.29716493118767007,0.1338396811827205,0.7113692918175654,1.5698466584238366,-0.3478138301671583,0.038744585894528054,40.0,43.66459627329193,322,0.002836879432624111,0.6,-0.04698234978301896,0.1360717916108758,0.2016361943193674,-0.0032106341165283325,0.16147752679219263,-0.04698234978301896
12,18,36,2,2,750,0.4451382826292438,0.29716493118767007,0.14797335144157375,0.7628275453774194,1.5908857867954662,-0.3478138301671583,0.04001122866251693,30.0,42.16867469879518,332,0.007092198581560279,0.8,-0.009513239735335355,0.1360717916108758,0.2427326178355178,0.004104003292741298,0.12416262960734215,-0.009513239735335355
12,18,36,2,3,500,0.42178878267281217,0.29716493118767007,0.1246238514851421,0.6546512256127023,1.5248963420775368,-0.3478138301671583,0.03911622296455023,40.0,45.337620578778136,311,0.0,0.6,-0.12140673700973825,0.10598576331817688,0.2903370820526783,-0.12140673700973825,0.18148980100101397,-0.011736989186886482
12,18,36,2,3,750,0.38363105552552446,0.29716493118767007,0.08646612433785439,0.4652704200049045,1.4006069931481449,-0.3478138301671583,0.039933774113919907,40.0,44.0,320,0.0014184397163120555,0.6,-0.12373959547712243,0.10598576331817688,0.31353240559923035,-0.12373959547712243,0.10146321288292359,-0.07780113592242166
12,24,27,1,2,500,0.4495561680105633,0.29716493118767007,0.15239123682289324,0.8396786143014888,1.5920828867641403,-0.35804472329323334,0.06004893147373333,15.0,28.12375249500998,501,0.0007092198581560278,0.8,-0.010791353291462746,0.010952603976662978,0.32011730567894126,-0.010791353291462746,0.20681167559753955,0.013814662285191126
12,24,27,1,2,750,0.4309987576856842,0.29716493118767007,0.13383382649801412,0.7319203117205675,1.5229414088099917,-0.35804472329323334,0.06565484739161952,15.0,25.702554744525546,548,0.0010638297872340417,0.6,-0.03776785715068154,0.010952603976662978,0.3531830081697229,-0.03776785715068154,0.1788306457903719,-0.01827557098354582
12,24,27,1,3,500,0.4493401248203843,0.29716493118767007,0.15217519363271426,0.8236765827941752,1.5873550256473672,-0.35804472329323334,0.057922546631816924,20.0,29.6218487394958,476,0.0,0.6,-0.05444886995963727,0.07980470716848398,0.35671155295957413,-0.05444886995963727,0.2257028916864201,-0.049999493283017005
12,24,27,1,3,750,0.4582474528271665,0.29716493118767007,0.16108252163949643,0.8682266236003283,1.5895840270460226,-0.35804472329323334,0.061064364832280046,15.0,28.143712574850298,501,0.0,0.6,-0.008650292248095104,0.07980470716848398,0.29362440452202976,-0.008650292248095104,0.21071727365313464,-0.0060572214304174254
12,24,27,2,2,500,0.42462076953817784,0.29716493118767007,0.12745583835050778,0.6621189527543843,1.516500568364455,-0.3643266991400361,0.047939344260102934,30.0,35.58080808080808,396,0.0007092198581560278,0.6,-0.06205720557024186,0.08333780108984445,0.2914140350936305,-0.0308705778828825,0.1645463661168578,-0.06205720557024186
12,24,27,2,2,750,0.4464767815061348,0.29716493118767007,0.14931185031846472,0.7720028516694479,1.5685685215704868,-0.3643266991400361,0.04920963949731413,20.0,34.509803921568626,408,0.0014184397163120555,0.6,-0.05089773964609501,0.08333780108984445,0.3937380716544632,-0.0021628558821581434,0.11447867654486599,-0.05089773964609501
12,24,27,2,3,500,0.4563238920759003,0.29716493118767007,0.15915896088823023,0.8141906383966844,1.5906872586901444,-0.3643266991400361,0.04652387403528002,30.0,37.301587301587304,378,0.0,0.6,-0.059355911025771535,0.08814903095878823,0.42278116388070974,-0.02354725135426816,0.1571816319117283,-0.059355911025771535
12,24,27,2,3,750,0.3921911427280955,0.29716493118767007,0.09502621154042545,0.5115749504974466,1.4020537073740507,-0.3643266991400361,0.048974465890332636,30.0,35.51637279596977,397,0.0,0.6,-0.11754491063137362,0.08814903095878823,0.3160922149033287,-0.013127934879274217,0.07213008249789854,-0.11754491063137362
12,24,30,1,2,500,0.42609420004498655,0.29716493118767007,0.12892926885731648,0.7242640947721884,1.5327244209708488,-0.35804472329323334,0.05536037696211166,20.0,30.70806100217865,459,0.0003546099290780139,0.6,-0.06175387541826771,0.02499653267155888,0.3085795880781408,-0.030299059369318315,0.22553952923170395,-0.06175387541826771
12,24,30,1,2,750,0.48707726483998215,0.29716493118767007,0.18991233365231208,1.0500932342806972,1.6939395164359117,-0.35804472329323334,0.05710179824647867,20.0,29.66315789473684,475,0.0007092198581560278,1.0,0.009137040321090195,0.02499653267155888,0.3254255327673756,0.05045683354328645,0.26629835094639165,0.009137040321090195
12,24,30,1,3,500,0.44221479630380855,0.29716493118767007,0.1450498651161385,0.8065761551952998,1.5673970604138412,-0.35804472329323334,0.05216575354191339,25.0,33.25471698113208,424,0.0,0.6,-0.059466535300773726,0.10154203921828375,0.29730361803549843,-0.059466535300773726,0.24075228325691134,-0.053242193623026846
12,24,30,1,3,750,0.5074793682873695,0.29716493118767007,0.21031443709969944,1.1129468636824114,1.724850453368566,-0.35804472329323334,0.05453600168521402,20.0,31.900452488687783,442,0.0,0.8,-0.014262232840878908,0.10154203921828375,0.3124213434327261,-0.014262232840878908,0.2711763675323433,0.07425718429215356
12,24,30,2,2,500,0.3732395091591909,0.29716493118767007,0.07607457797152084,0.40808684878310764,1.3686309697434909,-0.3643266991400361,0.04537310450865994,30.0,37.57333333333333,375,0.0007092198581560278,0.6,-0.07279604395522221,0.05271285208882581,0.23803100440204084,-0.07279604395522221,0.07969331373120547,-0.0436681242232676
12,24,30,2,2,750,0.4206397642539026,0.29716493118767007,0.12347483306623253,0.6499133798786604,1.4931434037876363,-0.3643266991400361,0.04584022811608777,30.0,36.955380577427825,381,0.0014184397163120555,0.8,-0.03080334372241278,0.05271285208882581,0.2554599150771075,0.003645816655771128,0.14032823439315867,-0.03080334372241278
12,24,30,2,3,500,0.3780250973970991,0.29716493118767007,0.08086016620942904,0.4331895941174647,1.395045558749571,-0.3643266991400361,0.044442007533649304,30.0,39.166666666666664,360,0.0,0.6,-0.11304526257200365,0.014180591988782743,0.3516151174801909,-0.11304526257200365,0.09180532756076065,-0.04631204025709157
12,24,30,2,3,750,0.3832141821354713,0.29716493118767007,0.08604925094780125,0.4649549504687974,1.3923989304952553,-0.3643266991400361,0.04631339689304141,30.0,37.70053475935829,374,0.0,0.6,-0.11194287951436077,0.014180591988782743,0.4105049663196909,-0.09127946864173464,0.12048693277344658,-0.11194287951436077
12,24,36,1,2,500,0.46494068144988154,0.29716493118767007,0.16777575026221148,0.9330864091281622,1.655834022869834,-0.3427882237495855,0.04730965044093999,25.0,35.87786259541985,393,0.0,0.6,-0.05187005258400934,0.0885648367688312,0.2440819704985644,-0.05187005258400934,0.32640931104079995,-0.006572436129588022
12,24,36,1,2,750,0.48511317541516896,0.29716493118767007,0.1879482442274989,1.0424703531323574,1.688928382009413,-0.3427882237495855,0.05010292662191351,25.0,34.306569343065696,411,0.0,1.0,0.015225753043477841,0.0885648367688312,0.25988699564283646,0.015225753043477841,0.2475395213677496,0.042923498433546925
12,24,36,1,3,500,0.5218968809648723,0.29716493118767007,0.22473194977720223,1.1674090309699334,1.7769460657073854,-0.3427882237495855,0.045236431452926114,30.0,38.63013698630137,365,0.0,0.8,-0.06602760880983538,0.19468914066601517,0.3974460791956971,-0.06602760880983538,0.2610702095096238,0.03071700265514754
